geneid,GOid
Tatro_005705-T1,GO:0051382;GO:0007067;GO:0003677;GO:0046982
Tatro_010138-T1,GO:0016021
Tatro_000347-T1,GO:0016021;GO:0055085
Tatro_000607-T1,GO:0003677;GO:0006302;GO:0005634;GO:0006310
Tatro_001417-T1,GO:0009058;GO:0016779
Tatro_006132-T1,GO:0004553;GO:0030246;GO:0005975
Tatro_004449-T1,GO:0016846;GO:0008152
Tatro_001039-T1,GO:0005509;GO:0016020;GO:0004571
Tatro_001451-T1,GO:0006308;GO:0016788;GO:0004519;GO:0003676
Tatro_002275-T1,GO:0004553;GO:0005975
Tatro_009550-T1,GO:0016021
Tatro_003032-T1,GO:0005506;GO:0020037;GO:0016705;GO:0055114
Tatro_005546-T1,GO:0005515;GO:0005634;GO:0003676
Tatro_008527-T1,GO:0016021
Tatro_003362-T1,GO:0006412;GO:0003735;GO:0005840;GO:0003723
Tatro_003903-T1,GO:0030983;GO:0005524;GO:0006298
Tatro_010865-T1,GO:0016021;GO:0055085
Tatro_009592-T1,GO:0005515
Tatro_010842-T1,GO:0003824;GO:0050662
Tatro_001624-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_003551-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_002546-T1,GO:0005515
Tatro_008168-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_005089-T1,GO:0042256;GO:0042254
Tatro_003502-T1,GO:0005488;GO:0003723
Tatro_007156-T1,GO:0000226;GO:0090063;GO:0000922;GO:0005815
Tatro_009974-T1,GO:0003824;GO:0016627;GO:0055114;GO:0005737
Tatro_001900-T1,GO:0055114;GO:0016491
Tatro_005675-T1,GO:0008026;GO:0003676;GO:0004386;GO:0005524
Tatro_002268-T1,GO:0004055;GO:0006526;GO:0005524
Tatro_001663-T1,GO:0003677;GO:0006351;GO:0005634;GO:0008270
Tatro_009085-T1,GO:0016791;GO:0003993
Tatro_003059-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_001049-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_003637-T1,GO:0005515
Tatro_008208-T1,GO:0016780;GO:0008654;GO:0016020
Tatro_004211-T1,GO:0016021;GO:0055085;GO:0022857
Tatro_005337-T1,GO:0016788
Tatro_009339-T1,GO:0003824;GO:0050662
Tatro_003879-T1,GO:0046872;GO:0003676
Tatro_004739-T1,GO:0006807;GO:0016810
Tatro_002320-T1,GO:0005515;GO:0006508;GO:0004252
Tatro_011316-T1,GO:0005681;GO:0000398
Tatro_007011-T1,GO:0003824;GO:0008152
Tatro_005631-T1,GO:0070461
Tatro_010526-T1,GO:0006434;GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0004828;GO:0000166
Tatro_003113-T1,GO:0006508;GO:0004252
Tatro_004758-T1,GO:0016021;GO:0055085
Tatro_004920-T1,GO:0005515
Tatro_011571-T1,GO:0004801;GO:0006098;GO:0003824;GO:0005975;GO:0005737
Tatro_004732-T1,GO:0003824
Tatro_009263-T1,GO:0016021;GO:0055085
Tatro_007453-T1,GO:0003677;GO:0043565;GO:0006355
Tatro_010265-T1,GO:0004045
Tatro_003423-T1,GO:0006886;GO:0006913;GO:0016020;GO:0005525;GO:0003924;GO:0007165;GO:0005622;GO:0007264;GO:0015031
Tatro_001013-T1,GO:0055114;GO:0016491;GO:0071949
Tatro_006150-T1,GO:0016021;GO:0055085
Tatro_007800-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_001983-T1,GO:0016491;GO:0008152
Tatro_007145-T1,GO:0044237
Tatro_002471-T1,GO:0003824;GO:0009116
Tatro_007500-T1,GO:0055085
Tatro_007706-T1,GO:0005515
Tatro_006747-T1,GO:0016021;GO:0055085
Tatro_001454-T1,GO:0050660;GO:0016627;GO:0055114;GO:0008152;GO:0003995
Tatro_006135-T1,GO:0004553;GO:0003824;GO:0005975
Tatro_002179-T1,GO:0055114;GO:0016491;GO:0071949
Tatro_010391-T1,GO:0016747
Tatro_008983-T1,GO:0006351;GO:0005634;GO:0003677;GO:0008270
Tatro_011753-T1,GO:0008152;GO:0019120
Tatro_001626-T1,GO:0016787
Tatro_000236-T1,GO:0005515;GO:0008270
Tatro_003663-T1,GO:0046872;GO:0003676;GO:0008270
Tatro_005589-T1,GO:0005515;GO:0005488;GO:0003723
Tatro_010950-T1,GO:0046872;GO:0003676
Tatro_008430-T1,GO:0016787;GO:0008152
Tatro_011280-T1,GO:0016787
Tatro_009191-T1,GO:0004553;GO:0030246;GO:0016052
Tatro_004417-T1,GO:0003824;GO:0043169;GO:0005975
Tatro_009226-T1,GO:0007040;GO:0043410;GO:0032008;GO:0071986;GO:0071230;GO:0032439;GO:0042632;GO:0045121;GO:0031902;GO:0001919
Tatro_005214-T1,GO:0016787;GO:0008152
Tatro_011656-T1,GO:0016491;GO:0008152
Tatro_004452-T1,GO:0016758;GO:0008152
Tatro_000618-T1,GO:0016491;GO:0008152
Tatro_011024-T1,GO:0003824
Tatro_001309-T1,GO:0003824;GO:0033961
Tatro_010698-T1,GO:0005515;GO:0008270
Tatro_011961-T1,GO:0003824;GO:0008152
Tatro_000464-T1,GO:0016491;GO:0008152
Tatro_010706-T1,GO:0006412;GO:0005840;GO:0003735
Tatro_004658-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_003820-T1,GO:0004553;GO:0005975
Tatro_002918-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_009444-T1,GO:0005975
Tatro_009479-T1,GO:0004553;GO:0005975
Tatro_008366-T1,GO:0016021;GO:0055085
Tatro_001533-T1,GO:0019205;GO:0005524;GO:0006139
Tatro_005157-T1,GO:0006508;GO:0008233
Tatro_007931-T1,GO:0003743;GO:0003723;GO:0006413
Tatro_011359-T1,GO:0006508;GO:0004190
Tatro_005693-T1,GO:0016020
Tatro_007852-T1,GO:0005515
Tatro_001500-T1,GO:0016021;GO:0055085
Tatro_002713-T1,GO:0016491;GO:0008152
Tatro_008903-T1,GO:0016787;GO:0008152
Tatro_011176-T1,GO:0006508;GO:0004190
Tatro_003125-T1,GO:0003824;GO:0030170;GO:0009058
Tatro_009008-T1,GO:0006629;GO:0016627;GO:0016021;GO:0005737
Tatro_009297-T1,GO:0004842
Tatro_004218-T1,GO:0003824;GO:0008152
Tatro_009190-T1,GO:0004553;GO:0005975
Tatro_005932-T1,GO:0016787;GO:0016810
Tatro_007527-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_007210-T1,GO:0009446;GO:0004668
Tatro_011386-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_003467-T1,GO:0004652;GO:0016779;GO:0043631;GO:0031123;GO:0003723
Tatro_010712-T1,GO:0007050
Tatro_001350-T1,GO:0008531;GO:0009231
Tatro_004603-T1,GO:0003824
Tatro_010342-T1,GO:0008080
Tatro_004934-T1,GO:0070072
Tatro_004588-T1,GO:0046872
Tatro_010208-T1,GO:0055114;GO:0016491;GO:0071949
Tatro_011690-T1,GO:0003677;GO:0003909;GO:0006281;GO:0071897;GO:0051103;GO:0005524;GO:0006310;GO:0003910
Tatro_008589-T1,GO:0006508;GO:0004185
Tatro_009855-T1,GO:0006260;GO:0005664;GO:0003677
Tatro_003887-T1,GO:0003700;GO:0003677;GO:0006355
Tatro_002195-T1,GO:0004553;GO:0008810;GO:0000272
Tatro_009229-T1,GO:0005515
Tatro_002134-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_003358-T1,GO:0006351;GO:0003677;GO:0003899
Tatro_007104-T1,GO:0016021
Tatro_011940-T1,GO:0016021;GO:0055085
Tatro_007325-T1,GO:0055114;GO:0016491
Tatro_000049-T1,GO:0046872;GO:0003676
Tatro_007259-T1,GO:0016491;GO:0008152
Tatro_002807-T1,GO:0055114;GO:0016491;GO:0008152;GO:0016620
Tatro_007421-T1,GO:0009916;GO:0055114
Tatro_001363-T1,GO:0006886;GO:0005622
Tatro_003521-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_007254-T1,GO:0008138;GO:0006470
Tatro_009276-T1,GO:0003729;GO:0005685;GO:0006376
Tatro_007330-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_008061-T1,GO:0016491;GO:0008152
Tatro_007824-T1,GO:0009331;GO:0005975;GO:0016491;GO:0046168;GO:0051287;GO:0055114;GO:0004367;GO:0006072;GO:0016616
Tatro_005202-T1,GO:0005634;GO:0042254
Tatro_001136-T1,GO:0016491;GO:0008152
Tatro_005946-T1,GO:0004553;GO:0005975
Tatro_000423-T1,GO:0005515
Tatro_007154-T1,GO:0003824;GO:0004560
Tatro_002137-T1,GO:0006415;GO:0016149;GO:0005737;GO:0003747
Tatro_008711-T1,GO:2001256;GO:0030176
Tatro_005127-T1,GO:0020037;GO:0016705;GO:0005506;GO:0055114
Tatro_001004-T1,GO:0043087;GO:0007165;GO:0005096;GO:0007264
Tatro_004757-T1,GO:0003677;GO:0006351;GO:0005634;GO:0008270
Tatro_008422-T1,GO:0008270
Tatro_006983-T1,GO:0005515;GO:0008270
Tatro_011760-T1,GO:0016020
Tatro_002910-T1,GO:0055114;GO:0016491;GO:0003884
Tatro_008462-T1,GO:0005732;GO:0000398
Tatro_003296-T1,GO:0008757;GO:0031591
Tatro_006656-T1,GO:0016787
Tatro_008239-T1,GO:0005515
Tatro_007787-T1,GO:0005488
Tatro_006639-T1,GO:0016787
Tatro_005586-T1,GO:0003824;GO:0050660;GO:0055114;GO:0008033;GO:0017150
Tatro_006206-T1,GO:0050660;GO:0016627;GO:0055114;GO:0008152;GO:0003995
Tatro_009385-T1,GO:0004601
Tatro_004035-T1,GO:0003723;GO:0003676
Tatro_005011-T1,GO:0003824;GO:0031071;GO:0044571;GO:0030170
Tatro_001669-T1,GO:0003924;GO:0005525
Tatro_000705-T1,GO:0016972;GO:0055114
Tatro_008939-T1,GO:0005515
Tatro_001250-T1,GO:0005524
Tatro_002873-T1,GO:0006508;GO:0008236
Tatro_010624-T1,GO:0016787
Tatro_007326-T1,GO:0055114;GO:0016491;GO:0008270
Tatro_009656-T1,GO:0003677;GO:0006281;GO:0003824;GO:0006284;GO:0006285;GO:0019104;GO:0005634;GO:0003906
Tatro_002041-T1,GO:0006629;GO:0030148;GO:0016021;GO:0042284
Tatro_002720-T1,GO:0006694;GO:0055114;GO:0003854;GO:0016616
Tatro_000336-T1,GO:0006633
Tatro_006508-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_000924-T1,GO:0015035
Tatro_005738-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_010681-T1,GO:0006886;GO:0005515;GO:0008536;GO:0005488
Tatro_000695-T1,GO:0055085
Tatro_008647-T1,GO:0007031;GO:0005779
Tatro_007759-T1,GO:0044237;GO:0044249
Tatro_008340-T1,GO:0016491
Tatro_006910-T1,GO:0003824;GO:0008152
Tatro_000657-T1,GO:0046872;GO:0003676;GO:0008270
Tatro_011569-T1,GO:0046872;GO:0055114;GO:0004784;GO:0006801
Tatro_005085-T1,GO:0046872
Tatro_002655-T1,GO:0006508;GO:0008233
Tatro_007008-T1,GO:0005525
Tatro_009152-T1,GO:0003824;GO:0008152
Tatro_007978-T1,GO:0005215;GO:0055085;GO:0016020;GO:0006810
Tatro_006886-T1,GO:0016020;GO:0003824;GO:0016899;GO:0003885;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_005383-T1,GO:0016491;GO:0008152
Tatro_003458-T1,GO:0042578
Tatro_010763-T1,GO:0055085;GO:0016020;GO:0003333;GO:0006865;GO:0016021;GO:0015171
Tatro_005614-T1,GO:0003676;GO:0000166
Tatro_009181-T1,GO:0003677;GO:0006281;GO:0006355;GO:0008270;GO:0008168;GO:0003700;GO:0043565
Tatro_003776-T1,GO:0004518;GO:0003676
Tatro_001237-T1,GO:0050660;GO:0016627;GO:0055114;GO:0008152;GO:0003995
Tatro_008659-T1,GO:0005488
Tatro_010759-T1,GO:0034227;GO:0005737
Tatro_002764-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_000574-T1,GO:0003824
Tatro_008478-T1,GO:0007018;GO:0008017;GO:0003777;GO:0005524
Tatro_007649-T1,GO:0016491;GO:0008152
Tatro_006923-T1,GO:0016491;GO:0008152
Tatro_008630-T1,GO:0016021
Tatro_011862-T1,GO:0016787;GO:0009166
Tatro_008505-T1,GO:0006351;GO:0003677;GO:0003899
Tatro_011033-T1,GO:0004553;GO:0005975
Tatro_004144-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_009056-T1,GO:0003676;GO:0008270
Tatro_000679-T1,GO:0003824
Tatro_007318-T1,GO:0016021;GO:0055085
Tatro_005111-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_003862-T1,GO:0016020
Tatro_011075-T1,GO:0055114;GO:0016491;GO:0050660
Tatro_001144-T1,GO:0005515;GO:0006355;GO:0008270;GO:0016747
Tatro_007893-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_010186-T1,GO:0016021;GO:0055085
Tatro_011414-T1,GO:0006508;GO:0004190
Tatro_004717-T1,GO:0003824;GO:0009116
Tatro_001893-T1,GO:0004553;GO:0005975
Tatro_009523-T1,GO:0005509;GO:0016020
Tatro_004660-T1,GO:0006508;GO:0004252
Tatro_009281-T1,GO:0005615;GO:0008270;GO:0004222
Tatro_009087-T1,GO:0005488
Tatro_004385-T1,GO:0016021;GO:0055085
Tatro_004936-T1,GO:0003677
Tatro_005559-T1,GO:0005515
Tatro_000965-T1,GO:0005515
Tatro_003796-T1,GO:0005488;GO:0019135;GO:0008612
Tatro_009598-T1,GO:0006886;GO:0006810;GO:0030131;GO:0016192
Tatro_001545-T1,GO:0055114;GO:0016491
Tatro_010392-T1,GO:0004601
Tatro_006750-T1,GO:0005515
Tatro_008578-T1,GO:0016021;GO:0055085
Tatro_005551-T1,GO:0005525
Tatro_005954-T1,GO:0006629;GO:0055114;GO:0020037;GO:0016717
Tatro_007882-T1,GO:0045145
Tatro_004929-T1,GO:0001104;GO:0016592;GO:0006357
Tatro_009651-T1,GO:0003824;GO:0016787
Tatro_011083-T1,GO:0005815
Tatro_008172-T1,GO:0005634
Tatro_007537-T1,GO:0016021;GO:0008272;GO:0015116
Tatro_003035-T1,GO:0005515;GO:0006355;GO:0003700;GO:0043565
Tatro_004888-T1,GO:0005515
Tatro_009612-T1,GO:0016810
Tatro_000479-T1,GO:0046872
Tatro_004370-T1,GO:0055114;GO:0016491;GO:0008270
Tatro_008738-T1,GO:0003824
Tatro_000958-T1,GO:0003677
Tatro_010627-T1,GO:0000030;GO:0006486;GO:0016020
Tatro_005018-T1,GO:0006163;GO:0004385
Tatro_006175-T1,GO:0005515;GO:0005525;GO:0006400;GO:0003924;GO:0005622
Tatro_005236-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_004387-T1,GO:0003824;GO:0030170;GO:0009058
Tatro_004830-T1,GO:0005509;GO:0016020;GO:0004571
Tatro_002415-T1,GO:0003824;GO:0009116
Tatro_009223-T1,GO:0003924;GO:0005525
Tatro_003730-T1,GO:0010181;GO:0003824;GO:0016491;GO:0055114
Tatro_006108-T1,GO:0003824;GO:0030170
Tatro_011555-T1,GO:0051287;GO:0055114;GO:0008152;GO:0016616
Tatro_009058-T1,GO:0046983
Tatro_003248-T1,GO:0005643;GO:0006810
Tatro_005300-T1,GO:0005515
Tatro_010327-T1,GO:0008892;GO:0006147;GO:0008270;GO:0016787
Tatro_003569-T1,GO:0009055
Tatro_008788-T1,GO:0008380;GO:0005515
Tatro_006919-T1,GO:0008270
Tatro_004608-T1,GO:0006508;GO:0004252
Tatro_001891-T1,GO:0055114;GO:0016491
Tatro_010727-T1,GO:0006260;GO:0003677;GO:0005524
Tatro_003770-T1,GO:0005488
Tatro_007142-T1,GO:0003824;GO:0051536
Tatro_001819-T1,GO:0016020;GO:0005525;GO:0007165;GO:0005622;GO:0007264;GO:0015031
Tatro_010230-T1,GO:0003824
Tatro_009791-T1,GO:0019904
Tatro_005262-T1,GO:0016787
Tatro_001399-T1,GO:0003824;GO:0008270
Tatro_003163-T1,GO:0016021;GO:0055085
Tatro_007432-T1,GO:0005488
Tatro_005900-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_008533-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_000412-T1,GO:0005576
Tatro_009287-T1,GO:0016787
Tatro_001495-T1,GO:0003993
Tatro_008363-T1,GO:0004540;GO:0000172;GO:0030677;GO:0006379;GO:0006364;GO:0008033;GO:0005655;GO:0003723
Tatro_003301-T1,GO:0003824;GO:0050662
Tatro_007708-T1,GO:0006260;GO:0005634
Tatro_004208-T1,GO:0005515;GO:0006508;GO:0008236
Tatro_006131-T1,GO:0004602;GO:0006979;GO:0055114
Tatro_007477-T1,GO:0017022
Tatro_011079-T1,GO:0003824
Tatro_002499-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_008539-T1,GO:0000166
Tatro_002766-T1,GO:0005216;GO:0006811;GO:0016020
Tatro_007792-T1,GO:0042819;GO:0042823;GO:0004359
Tatro_008504-T1,GO:0003824
Tatro_006219-T1,GO:0003824;GO:0016829;GO:0008152
Tatro_007147-T1,GO:0055114;GO:0016491
Tatro_006346-T1,GO:0043666;GO:0004864;GO:0009966
Tatro_009233-T1,GO:0019773;GO:0005839;GO:0004298;GO:0051603;GO:0006511;GO:0004175
Tatro_006547-T1,GO:0046872;GO:0005524
Tatro_000092-T1,GO:0070569;GO:0008152
Tatro_009494-T1,GO:0005506;GO:0020037;GO:0016705;GO:0055114
Tatro_000128-T1,GO:0016021;GO:0055085
Tatro_009040-T1,GO:0044249;GO:0000287;GO:0004749;GO:0009165;GO:0009156
Tatro_002950-T1,GO:0016787;GO:0016810
Tatro_002667-T1,GO:0016791;GO:0004725;GO:0016311
Tatro_010200-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_002007-T1,GO:0047605;GO:0045151
Tatro_003742-T1,GO:0016021;GO:0055085
Tatro_002826-T1,GO:0005515
Tatro_009439-T1,GO:0003824;GO:0016747;GO:0008152
Tatro_008508-T1,GO:0005515
Tatro_006262-T1,GO:0006412;GO:0005840;GO:0005622;GO:0003735
Tatro_009036-T1,GO:0016021;GO:0055085
Tatro_000673-T1,GO:0003824;GO:0030170
Tatro_003733-T1,GO:0005515
Tatro_002080-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_008634-T1,GO:0016021
Tatro_006414-T1,GO:0005576
Tatro_005838-T1,GO:0006412;GO:0005840;GO:0005622;GO:0003735
Tatro_005342-T1,GO:0016020;GO:0016757
Tatro_001300-T1,GO:0001104;GO:0016592;GO:0006357
Tatro_002400-T1,GO:0006351;GO:0005634;GO:0003677;GO:0008270
Tatro_000265-T1,GO:0043531
Tatro_010805-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_011819-T1,GO:0055085;GO:0016020;GO:0003333;GO:0006810;GO:0006865;GO:0016021;GO:0015171
Tatro_002394-T1,GO:0007067;GO:0005634;GO:0000775;GO:0007049
Tatro_009731-T1,GO:0071630;GO:0031144;GO:0005634
Tatro_001948-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_010486-T1,GO:0016757
Tatro_001786-T1,GO:0005634;GO:0003676;GO:0005737;GO:0006396;GO:0003723;GO:0000166
Tatro_000223-T1,GO:0003824;GO:0008152
Tatro_010974-T1,GO:0003824;GO:0050662
Tatro_003950-T1,GO:0005634;GO:0006355
Tatro_011774-T1,GO:0006730;GO:0004013
Tatro_000610-T1,GO:0033557;GO:0006281;GO:0005634;GO:0006260;GO:0017108
Tatro_010191-T1,GO:0016021;GO:0055085
Tatro_010770-T1,GO:0016021;GO:0055085
Tatro_009412-T1,GO:0008080
Tatro_010461-T1,GO:0005215;GO:0055085;GO:0016020;GO:0006810
Tatro_001787-T1,GO:0006412;GO:0005622;GO:0005840;GO:0003735
Tatro_004295-T1,GO:0055114;GO:0016491
Tatro_006942-T1,GO:0004089;GO:0008270
Tatro_000761-T1,GO:0016021;GO:0055085
Tatro_002460-T1,GO:0004601
Tatro_006117-T1,GO:0016846;GO:0008152
Tatro_002992-T1,GO:0005515
Tatro_007284-T1,GO:0005515
Tatro_011861-T1,GO:0016491;GO:0008152
Tatro_005786-T1,GO:0055085;GO:0016020;GO:0046873;GO:0030001
Tatro_011870-T1,GO:0055114;GO:0016491;GO:0071949
Tatro_002031-T1,GO:0003824
Tatro_000381-T1,GO:0008152;GO:0008168
Tatro_010417-T1,GO:0042578;GO:0042132;GO:0005975
Tatro_004670-T1,GO:0005515
Tatro_001816-T1,GO:0055085
Tatro_000981-T1,GO:0016491;GO:0001735;GO:0055114;GO:0016670;GO:0030328
Tatro_001033-T1,GO:0005515;GO:0008270
Tatro_005508-T1,GO:0006066;GO:0004026
Tatro_010648-T1,GO:0003677;GO:0043047;GO:0000784;GO:0000723
Tatro_009708-T1,GO:0006508;GO:0004252
Tatro_007987-T1,GO:0055085;GO:0016020;GO:0005216;GO:0006811
Tatro_008237-T1,GO:0003677;GO:0006302;GO:0005634;GO:0006310
Tatro_000957-T1,GO:0006412;GO:0005622;GO:0005840;GO:0003735
Tatro_009511-T1,GO:0004370;GO:0006072;GO:0005975;GO:0016773
Tatro_001260-T1,GO:0008080
Tatro_006068-T1,GO:0003824;GO:0008496;GO:0016052
Tatro_010103-T1,GO:0016021;GO:0055085
Tatro_011928-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_004299-T1,GO:0016884
Tatro_000826-T1,GO:0016021;GO:0055085
Tatro_008614-T1,GO:0055114;GO:0016491
Tatro_008779-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_002897-T1,GO:0004553;GO:0005975
Tatro_002763-T1,GO:0016491;GO:0008152
Tatro_010750-T1,GO:0055085;GO:0005741
Tatro_010645-T1,GO:0005666;GO:0006383;GO:0003677;GO:0003899
Tatro_008157-T1,GO:0006979;GO:0004096;GO:0055114;GO:0020037
Tatro_007144-T1,GO:0016020;GO:0006897
Tatro_005896-T1,GO:0003824;GO:0055114;GO:0018580
Tatro_007362-T1,GO:0030411;GO:0006582
Tatro_009003-T1,GO:0003676
Tatro_009580-T1,GO:0008080
Tatro_003978-T1,GO:0018193;GO:0016779
Tatro_004790-T1,GO:0005515
Tatro_006273-T1,GO:0008080
Tatro_000004-T1,GO:0003824;GO:0009116
Tatro_006874-T1,GO:0005525;GO:0005622;GO:0007264
Tatro_011078-T1,GO:0070290;GO:0008270
Tatro_011820-T1,GO:0003824;GO:0008152
Tatro_011595-T1,GO:0055085;GO:0016020;GO:0006810;GO:0005215
Tatro_000609-T1,GO:0006412;GO:0005622;GO:0005840;GO:0003735
Tatro_003463-T1,GO:0042626
Tatro_005841-T1,GO:0055085
Tatro_003937-T1,GO:0032259;GO:0008168
Tatro_010132-T1,GO:0005515
Tatro_006645-T1,GO:0016846;GO:0008152
Tatro_007450-T1,GO:0019211
Tatro_009218-T1,GO:0008643;GO:0000139;GO:0005351;GO:0016021
Tatro_011288-T1,GO:0003824;GO:0009116
Tatro_002122-T1,GO:0005515
Tatro_002140-T1,GO:0006508;GO:0008236
Tatro_007033-T1,GO:0016787
Tatro_004156-T1,GO:0003743;GO:0006413
Tatro_001486-T1,GO:0016192
Tatro_003120-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_009231-T1,GO:0001104;GO:0016592;GO:0006357
Tatro_000823-T1,GO:0005506;GO:0020037;GO:0016705;GO:0055114
Tatro_006893-T1,GO:0006508;GO:0004190
Tatro_007185-T1,GO:0016787;GO:0016810
Tatro_006427-T1,GO:0033557;GO:0017108;GO:0006281
Tatro_000114-T1,GO:0016876;GO:0006419;GO:0003676;GO:0005524;GO:0005737;GO:0043039;GO:0004813;GO:0000166
Tatro_009017-T1,GO:0005488
Tatro_009243-T1,GO:0055114;GO:0016491;GO:0008152;GO:0016620
Tatro_006773-T1,GO:0046872;GO:0003676
Tatro_000675-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_005677-T1,GO:0003824
Tatro_006596-T1,GO:0005506;GO:0020037;GO:0016705;GO:0055114
Tatro_010870-T1,GO:0003824
Tatro_000787-T1,GO:0006412;GO:0015935;GO:0005622;GO:0003735;GO:0005840
Tatro_000629-T1,GO:0016575;GO:0004407
Tatro_010661-T1,GO:0006741;GO:0003951;GO:0008152;GO:0019674
Tatro_004851-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_008094-T1,GO:0016747
Tatro_006837-T1,GO:0016757
Tatro_006390-T1,GO:0032259;GO:0008168
Tatro_007004-T1,GO:0003824
Tatro_001023-T1,GO:0005515
Tatro_006002-T1,GO:0055085
Tatro_010741-T1,GO:0000178;GO:0003723
Tatro_005131-T1,GO:0003824;GO:0050660;GO:0055114;GO:0008033;GO:0017150
Tatro_007209-T1,GO:0055114;GO:0016491
Tatro_008965-T1,GO:0030036;GO:0003779;GO:0017048;GO:0005488
Tatro_011051-T1,GO:0055114;GO:0016491;GO:0071949
Tatro_011560-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_003513-T1,GO:0016020
Tatro_007417-T1,GO:0003723
Tatro_010434-T1,GO:0016787
Tatro_002895-T1,GO:0030248;GO:0005975;GO:0004553;GO:0005576
Tatro_005787-T1,GO:0006629;GO:0004806;GO:0008152
Tatro_004786-T1,GO:0006796;GO:0005737;GO:0004427;GO:0000287
Tatro_000023-T1,GO:0016021;GO:0006950
Tatro_011535-T1,GO:0003755;GO:0006457;GO:0000413
Tatro_005022-T1,GO:0006260;GO:0005634
Tatro_000938-T1,GO:0016491;GO:0050660;GO:0055114;GO:0004499;GO:0050661
Tatro_008308-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840;GO:0019843
Tatro_005188-T1,GO:0008270
Tatro_005558-T1,GO:0005515;GO:0005852
Tatro_003531-T1,GO:0016888
Tatro_000370-T1,GO:0005506;GO:0020037;GO:0016705;GO:0055114
Tatro_001515-T1,GO:0009405;GO:0005576
Tatro_002993-T1,GO:0071555;GO:0005975;GO:0004553;GO:0016798;GO:0005618
Tatro_010889-T1,GO:0004553;GO:0005975
Tatro_005579-T1,GO:0015035
Tatro_002785-T1,GO:0003824
Tatro_006756-T1,GO:0055114;GO:0016491
Tatro_001263-T1,GO:0016021;GO:0055085
Tatro_003044-T1,GO:0003824
Tatro_008925-T1,GO:0005488
Tatro_010005-T1,GO:0005515;GO:0006355;GO:0003700;GO:0043565
Tatro_006435-T1,GO:0016998;GO:0052862;GO:0052861
Tatro_001777-T1,GO:0004518;GO:0034477
Tatro_009024-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_002188-T1,GO:0051536;GO:0051539;GO:0055114;GO:0008137;GO:0048038
Tatro_005886-T1,GO:0016021;GO:0055085
Tatro_004212-T1,GO:0055114;GO:0016491
Tatro_001813-T1,GO:0004455;GO:0016491;GO:0055114;GO:0009082
Tatro_005538-T1,GO:0016573;GO:0000123;GO:0005634;GO:0042393;GO:0016568;GO:0006348;GO:0004402
Tatro_007319-T1,GO:0055114;GO:0016491
Tatro_009246-T1,GO:0003824;GO:0050662
Tatro_001025-T1,GO:0016272;GO:0006457
Tatro_007900-T1,GO:0016021;GO:0015693;GO:0015095
Tatro_009877-T1,GO:0003824;GO:0008152
Tatro_000565-T1,GO:0006413;GO:0003743;GO:0005737;GO:0003723
Tatro_004284-T1,GO:0005488
Tatro_000842-T1,GO:0016021;GO:0055085
Tatro_011146-T1,GO:0006414;GO:0005853;GO:0003746
